092921d - DNP_center2 @ 1031 RW.tiff	092921d
2019.03.21%2802_OS_R_1_0_0000094%2802_OS_R_1_0_0000094_Structure_0001.tiff	2802
2019.04.06%wt2_OD_R_1_0_0000079%wt2_OD_R_1_0_0000079_Structure_0001.tiff	wt2
2019.04.04%2735_OS_R_1_0_0000056_RegAvg%001.tiff	2735
090921b Light_Center2@954 RK.tiff	090921b
2019.05.29%2789_OD_R_1_0_0000007%2789_OD_R_1_0_0000007_Structure_0001.tiff	2789
051221c - saline_center 2@917 RK.tiff	051221c
061021b_Center1 @859 RK.tiff	061021b
PBS-Light_2943_OS_R_1_0_0000112_RegAvg.tiff	2943
2019.08.15%2940_OD_R_1_0_0000037_RegAvg%001.tiff	2940
2019.08.16%2939NOYAG_OS_R_1_0_0000082_RegAvg%004.tiff	2939NOYAG
112420 - Usher - #8_center 2 @1008 BAB RK.tiff	112420
2019.10.22%509_OD_R_1_0_0000067_RegAvg%003.tiff	509
060921c_Center 1@929 RW.tiff	060921c
2019.03.25%2804_OS_R_1_0_0000170_RegAvg%001.tiff	2804
2019.03.18%wt4_OS_R_1_0_0000058_RegAvg%004.tiff	wt4
2019.05.29%9450_OS_R_1_0_0000148%9450_OS_R_1_0_0000148_Structure_0001.tiff	9450
071321e -DMSO_Center1 @1147 RW.tiff	071321e
121720d-WT-116159_center 3@1025- dont use HB BAB RW.tiff	121720d
Dark_2940_OS_R_1_0_0000052_RegAvg CG.tiff	2940
2019.03.21%2801_OD_R_1_0_0000062%2801_OD_R_1_0_0000062_Structure_0002.tiff	2801
2019.10.22%510_OD_R_1_0_0000067_RegAvg%001.tiff	510
042121c_center 1@0955 bab RK.tiff	042121c
2019.05.22%9465_OS_R_1_0_0000111%9465_OS_R_1_0_0000111_Structure_0004.tiff	9465
092721b Saline_Center1@1021 RK.tiff	092721b
E100120-WT-113104_Center 3 @ 1121 AM CG RW.tiff	E100120
081321e sildenafil_Center2@1123 RW.tiff	081321e
2019.10.18%2934_OD_R_1_0_0000037_RegAvg%001.tiff	2934
2019.03.07%2704_OD_R_1_0_0000079_RegAvg%003.tiff	2704
2019.04.07%wt2_OS_R_1_0_0000124%004.tiff	wt2
2019.05.31%9452_OD_R_1_0_0000193%9452_OD_R_1_0_0000193_Structure_0002.tiff	9452
101221b - male_center1 @949 RK.tiff	101221b
011321b_center2 @915 CG RK.tiff	011321b
2019.03.04%Rightearcut_OS_R_1_0_0000022_RegAvg%004.tiff	Rightearcut
042421e DNP_Center 2@1132RK.tiff	042421e
2019.06.01%2785_OS_R_1_0_0000112%2785_OS_R_1_0_0000112_Structure_0004.tiff	2785
2019.02.28%2738_OS_R_1_0_0000166_RegAvg%003.tiff	2738
2019.05.20%9465_OD_R_1_0_0000007%003.tiff	9465
2129 dark_2129_OD_V_2x0_90_0000054 bab.tiff	2129
061721d_Center1 @1103.tiff	061721d
2019.10.17%2934_OS_R_1_0_0000022_RegAvg%003.tiff	2934
072121b - GNAT_center 2@920 RW bab.tiff	072121b
2019.05.20%9450_OS_R_1_0_0000022%003.tiff	9450
102021e - Saline_center1 @1107 MM.tiff	102021e
2019.05.22%9463_OD_R_1_0_0000091%9463_OD_R_1_0_0000091_Structure_0004.tiff	9463
2019.08.15%2940_OS_R_1_0_0000052_RegAvg%004.tiff	2940
2019.04.04%2734_OS_R_1_0_0000128_RegAvg%001.tiff	2734
042821a-WT-male_center2 @1028 RK.tiff	042821a
060821c saline_center2@1027 RK.tiff	060821c
2019.04.06%wt4_OS_R_1_0_0000094%wt4_OS_R_1_0_0000094_Structure_0003.tiff	wt4
062221c - GNAT_center 2 @ 1008 RW.tiff	062221c
2019.03.05%2704_OS_R_1_0_0000058_RegAvg%003.tiff	2704
2019.03.01%2742_OS_R_1_0_0000202_RegAvg%001.tiff	2742
021721c-5xFAD-male_center 1@1000 RK RK.tiff	021721c
2019.03.04%2704_OS_R_1_0_0000022_RegAvg%003.tiff	2704
081021a - SIL_center1 @ 927 RW.tiff	081021a
061021c_Center2 @936 RK.tiff	061021c
062221a - GNAT_center 2 @ 906 RW.tiff	062221a
071321a -DMSO_Center2 @1034 RW.tiff	071321a
2019.05.21%9463_OS_R_1_0_0000064%9463_OS_R_1_0_0000064_Structure_0001.tiff	9463
2019.03.08%bothcut_OS_R_1_0_0000130_RegAvg%003.tiff	bothcut
2019.03.20%2802_OD_R_1_0_0000006%003.tiff	2802
111820b - Usher - #2_center 1 @ BAB RK.tiff	111820b
2019.06.01%9463_OS_R_1_0_0000238%9463_OS_R_1_0_0000238_Structure_0002.tiff	9463
073021d Sildenafil_Center2@939 RW.tiff	073021d
092921e - Saline_center3 @1101 RW.tiff	092921e
2019.08.16%2941_OD_R_1_0_0000067_RegAvg%003.tiff	2941
2019.03.25%2802_OS_R_1_0_0000177_RegAvg%002.tiff	2802
2019.02.26%2742_OD_R_1_0_0000115_RegAvg%004.tiff	2742
2019.03.14%wt1_OD_R_1_0_0000007_RegAvg%003.tiff	wt1
2019.10.23%510_OD_R_1_0_0000097_RegAvg%001.tiff	510
2019.10.18%2934_OS_R_1_0_0000052_RegAvg%004.tiff	2934
090121d Saline_Center1@938.tiff	090121d
032421c-DNP_center 1@956 RW RW.tiff	032421c
2019.05.22%9463_OS_R_1_0_0000106%9463_OS_R_1_0_0000106_Structure_0004.tiff	9463
2019.03.25%2803_OS_R_1_0_0000159_RegAvg%004.tiff	2803
032921b 16mpk_Center1@921 RK bab.tiff	032921b
2019.02.21%2739_OD_R_1_0_0000007_RegAvg%002.tiff	2739
2019.02.21%2737_OD_R_1_0_0000007_RegAvg%001.tiff	2737
2019.10.18%2932_OD_R_1_0_0000037_RegAvg%003.tiff	2932
092121e - DNP RW_center3 @1052.tiff	092121e
2019.03.01%2739_OD_R_1_0_0000192_RegAvg%002.tiff	2739
052121b_Center1 @901 RK.tiff	052121b
2019.08.19%2942_OD_R_1_0_0000097_RegAvg%001.tiff	2942
2019.10.23%509_OD_R_1_0_0000097_RegAvg%003.tiff	509
110320b_Center OS #1-CO RK.tiff	110320b
2019.02.28%2737_OS_R_1_0_0000166_RegAvg%002.tiff	2737
060921a_Center 2@835 RW.tiff	060921a
102021c - Saline_center1 @1016 MM.tiff	102021c
2019.03.08%2704_OD_R_1_0_0000115_RegAvg%001.tiff	2704
032521a baseline_Center3@836 CG CO.tiff	032521a
100821b_center 2 @946 bab.tiff	100821b
2019.05.30%2789_OD_R_1_0_0000037%2789_OD_R_1_0_0000037_Structure_0001.tiff	2789
021021e - 5xFAD male_center2 @1056 RK RK.tiff	021021e
2019.05.31%2783_OS_R_1_0_0000082%2783_OS_R_1_0_0000082_Structure_0004.tiff	2783
2019.05.20%9452_OS_R_1_0_0000022%002.tiff	9452
2019.03.05%Rightearcut_OD_R_1_0_0000043_RegAvg%001.tiff	Rightearcut
2019.05.29%9463_OS_R_1_0_0000148%9463_OS_R_1_0_0000148_Structure_0003.tiff	9463
2019.04.05%2735_OS_R_1_0_0000086_RegAvg%003.tiff	2735
072821e -sildenafil_Center1@932 RW.tiff	072821e
2019.06.01%2788_OD_R_1_0_0000097%2788_OD_R_1_0_0000097_Structure_0001.tiff	2788
2019.02.22%2739_OD_R_1_0_0000048_RegAvg%004.tiff	2739
082421a - male DNP_center3 @956 RW.tiff	082421a
2019.03.08%Rightearcut_OD_R_1_0_0000115_RegAvg%001.tiff	Rightearcut
2019.05.30%9465_OS_R_1_0_0000184%9465_OS_R_1_0_0000184_Structure_0004.tiff	9465
042021e_center2 @1133 RK.tiff	042021e
110220b_Center OS #2 -RW RK.tiff	110220b
2019.03.18%wt3_OS_R_1_0_0000058_RegAvg%004.tiff	wt3
112420 - WT - #7_center 1 @ 926 BAB RK.tiff	112420
102221e RW_center 2 @1024.tiff	102221e
2019.05.31%2789_OD_R_1_0_0000067%2789_OD_R_1_0_0000067_Structure_0001.tiff	2789
2019.05.22%9465_OD_R_1_0_0000096%9465_OD_R_1_0_0000096_Structure_0003.tiff	9465
2019.08.16%2940_OD_R_1_0_0000067_RegAvg%001.tiff	2940
081921d_center 1 @1050 bab.tiff	081921d
022321c-5xFAD-male_center1 @1042 RW RW.tiff	022321c
081021e - Saline_center1 @1057 RW.tiff	081021e
100621c_center1 @943 RK.tiff	100621c
020321d_center 2@1021 BAB RK.tiff	020321d
092721c DNP_Center2@1044 RK.tiff	092721c
2019.03.01%2738_OS_R_1_0_0000232_RegAvg%002.tiff	2738
2019.03.07%2704_OS_R_1_0_0000094_RegAvg%002.tiff	2704
2019.05.30%9450_OS_R_1_0_0000178%9450_OS_R_1_0_0000178_Structure_0001.tiff	9450
2019.05.30%9452_OD_R_1_0_0000163%9452_OD_R_1_0_0000163_Structure_0004.tiff	9452
2019.02.21%2738_OS_R_1_0_0000022_RegAvg%004.tiff	2738
060821d TGN_center2@1101 RK.tiff	060821d
042121e_center 2@1134 RW.tiff	042121e
2019.10.18%2933_OD_R_1_0_0000037_RegAvg%001.tiff	2933
100620b_Center #1 BAB RK.tiff	100620b
2019.02.25%2739_OD_R_1_0_0000084_RegAvg%002.tiff	2739
2019.10.23%508_OD_R_1_0_0000097_RegAvg%001.tiff	508
060721b_center 2@1001 RK.tiff	060721b
2019.08.19%2943_OD_R_1_0_0000097_RegAvg%003.tiff	2943
2019.02.22%2741_OD_R_1_0_0000043_RegAvg%004.tiff	2741
2019.05.21%9463_OD_R_1_0_0000049%9463_OD_R_1_0_0000049_Structure_0003.tiff	9463
032321a_Center1@829 RK.tiff	032321a
2019.05.20%9463_OS_R_1_0_0000022%004.tiff	9463
2019.03.01%2741_OD_R_1_0_0000192_RegAvg%001.tiff	2741
051821a TGN_Center1 @825 RW bab.tiff	051821a
2019.05.31%9451_OS_R_1_0_0000213%9451_OS_R_1_0_0000213_Structure_0004.tiff	9451
2019.05.29%9451_OD_R_1_0_0000138%9451_OD_R_1_0_0000138_Structure_0004.tiff	9451
2019.10.17%2933_OS_R_1_0_0000022_RegAvg%003.tiff	2933
2019.06.01%2789_OS_R_1_0_0000112%2789_OS_R_1_0_0000112_Structure_0003.tiff	2789
2019.08.16%2943_OS_R_1_0_0000082_RegAvg%001.tiff	2943
061521e_center 1@1114 RW.tiff	061521e
2019.02.21%2741_OD_R_1_0_0000007_RegAvg%001.tiff	2741
021721a-WT-female_center3 @835 RK RK.tiff	021721a
090221d_Center6@1056 RK.tiff	090221d
062221c - GNAT_center 3 @ 1012 RW.tiff	062221c
2019.08.14%2943_OD_R_1_0_0000007_RegAvg%003.tiff	2943
051921a (TGN)_Center 1@826 RK bab.tiff	051921a
2019.02.22%2742_OS_R_1_0_0000058_RegAvg%002.tiff	2742
2019.05.29%2789_OS_R_1_0_0000022%2789_OS_R_1_0_0000022_Structure_0002.tiff	2789
2019.05.31%9463_OS_R_1_0_0000208%9463_OS_R_1_0_0000208_Structure_0002.tiff	9463
2019.05.21%9450_OS_R_1_0_0000064%9450_OS_R_1_0_0000064_Structure_0003.tiff	9450
2019.08.15%2941_OD_R_1_0_0000037_RegAvg%003.tiff	2941
2019.05.31%2788_OS_R_1_0_0000082%2788_OS_R_1_0_0000082_Structure_0002.tiff	2788
071321d -FCCP_Center2@1126 RW.tiff	071321d
090721e Light RW_Center2@1029.tiff	090721e
2019.10.22%508_OD_R_1_0_0000067_RegAvg%001.tiff	508
2019.03.21%2802_OD_R_1_0_0000066%2802_OD_R_1_0_0000066_Structure_0003.tiff	2802
2019.02.28%2742_OD_R_1_0_0000151_RegAvg%002.tiff	2742
042121e_center 2@1134.tiff	042121e
080321b_center 1 @ 958 RW bab.tiff	080321b
D100120-WT-113097_Center 1 @ 1020 AM dont use bad HB BAB RW.tiff	D100120
072921a_Center2@832 RK.tiff	072921a
2019.10.18%2933_OS_R_1_0_0000052_RegAvg%004.tiff	2933
121620d-WT_center 1@1040 RK RW.tiff	121620d
042421b DNP_Center 1 @915RK bab.tiff	042421b
092821e - DNP_center1 @1055 RK.tiff	092821e
2019.02.25%2742_OS_R_1_0_0000094_RegAvg%004.tiff	2742
090721d Light RW_Center2@1014.tiff	090721d
061521d_center 1@1044 RW.tiff	061521d
070821e - FCCP_center 1@1141 RW.tiff	070821e
2019.05.21%9465_OD_R_1_0_0000049%9465_OD_R_1_0_0000049_Structure_0003.tiff	9465
2019.03.01%2737_OD_R_1_0_0000187_RegAvg%003.tiff	2737
2019.02.26%2740_OD_R_1_0_0000115_RegAvg%001.tiff	2740
2019.03.14%wt3_OS_R_1_0_0000022_RegAvg%002.tiff	wt3
2019.02.22%2738_OS_R_1_0_0000058_RegAvg%004.tiff	2738
072121b - GNAT_center 1@917.tiff	072121b
2019.05.21%9465_OS_R_1_0_0000069%9465_OS_R_1_0_0000069_Structure_0003.tiff	9465
2019.08.14%2939_OS_R_1_0_0000022_RegAvg%001.tiff	2939
2019.03.04%2731_OD_R_1_0_0000007_RegAvg%002.tiff	2731
090721b Dark RW_Center2@847.tiff	090721b
2019.10.23%2934_OD_R_1_0_0000097_RegAvg%004.tiff	2934
2019.08.19%2940_OD_R_1_0_0000097_RegAvg%004.tiff	2940
2019.05.29%2784_OS_R_1_0_0000022%2784_OS_R_1_0_0000022_Structure_0004.tiff	2784
2019.02.22%2742_OD_R_1_0_0000043_RegAvg%003.tiff	2742
2019.04.06%wt5_OD_R_1_0_0000079%wt5_OD_R_1_0_0000079_Structure_0002.tiff	wt5
051821b saline_Center1 @855 RW off scale.tiff	051821b
091421a MP201 RW_center1@945.tiff	091421a
2019.06.01%9451_OS_R_1_0_0000243%9451_OS_R_1_0_0000243_Structure_0003.tiff	9451
102921e_center1 @1037.tiff	102921e
2019.10.18%508_OS_R_1_0_0000052_RegAvg%004.tiff	508
080321e_center 2 @ 1103 RW.tiff	080321e
2019.05.31%9463_OD_R_1_0_0000193%9463_OD_R_1_0_0000193_Structure_0004.tiff	9463
2019.03.26%2801_OS_R_1_0_0000221_RegAvg%004.tiff	2801
090121b Saline_Center1@855.tiff	090121b
032421d-saline_center 1@1043 CG.tiff	032421d
070821b - DMSO_center 1@1042 RW.tiff	070821b
2019.03.04%black_OD_R_1_0_0000007_RegAvg%001.tiff	black
032421b-saline_center 2@914 BAB RW.tiff	032421b
052121d baseline_Center 2@1036 RK bab.tiff	052121d
052821a_Center1 @913 RK.tiff	052821a
083121e_Center1@1036 RK.tiff	083121e
081921c_center 1 @1028 -cant fit.tiff	081921c
2019.05.31%2785_OS_R_1_0_0000082%2785_OS_R_1_0_0000082_Structure_0004.tiff	2785
2019.03.20%2801_OD_R_1_0_0000006%001.tiff	2801
2019.02.25%2738_OS_R_1_0_0000094_RegAvg%002.tiff	2738
032321c_Center2@1001 RK.tiff	032321c
2019.02.28%2741_OS_R_1_0_0000171_RegAvg%002.tiff	2741
C091020_Center#1 @ 1014 am -RW RK.tiff	C091020
2019.10.22%2933_OD_R_1_0_0000067_RegAvg%002.tiff	2933
072921a_Center1@829 RK.tiff	072921a
2019.05.30%9451_OD_R_1_0_0000168%9451_OD_R_1_0_0000168_Structure_0003.tiff	9451
2019.03.01%2740_OS_R_1_0_0000202_RegAvg%004.tiff	2740
2019.05.31%9465_OD_R_1_0_0000199%9465_OD_R_1_0_0000199_Structure_0001.tiff	9465
102021a - Saline_center2 @926 MM.tiff	102021a
060821b TGN_center2@957 RK.tiff	060821b
061621c_center 1@1025 RW.tiff	061621c
2019.02.28%2738_OD_R_1_0_0000151_RegAvg%004.tiff	2738
2019.08.15%2942_OS_R_1_0_0000052_RegAvg%001.tiff	2942
061521a_center 3@ 932 RW.tiff	061521a
2019.03.08%black_OD_R_1_0_0000115_RegAvg%003.tiff	black
092721a DNP_Center1@1000 RK.tiff	092721a
072021b - GNAT_center 2@956 RK.tiff	072021b
2019.03.26%2801_OD_R_1_0_0000206_RegAvg%002.tiff	2801
2019.03.14%wt5_OD_R_1_0_0000007_RegAvg%004.tiff	wt5
2019.03.26%2800_OD_R_1_0_0000197_RegAvg%003.tiff	2800
2019.10.17%510_OS_R_1_0_0000022_RegAvg%004.tiff	510
2019.05.29%9452_OD_R_1_0_0000133%9452_OD_R_1_0_0000133_Structure_0003.tiff	9452
2019.06.01%9450_OD_R_1_0_0000223%9450_OD_R_1_0_0000223_Structure_0001.tiff	9450
2019.06.01%9452_OS_R_1_0_0000238%9452_OS_R_1_0_0000238_Structure_0004.tiff	9452
2019.03.20%2801_OS_R_1_0_0000034%002.tiff	2801
2019.02.28%2741_OD_R_1_0_0000156_RegAvg%004.tiff	2741
2019.05.22%9452_OS_R_1_0_0000106%9452_OS_R_1_0_0000106_Structure_0002.tiff	9452
2019.10.18%508_OD_R_1_0_0000037_RegAvg%001.tiff	508
060821a saline_center1@925 RK.tiff	060821a
2019.06.01%9451_OD_R_1_0_0000228%9451_OD_R_1_0_0000228_Structure_0002.tiff	9451
2019.03.25%2801_OS_R_1_0_0000185_RegAvg%001.tiff	2801
2019.03.04%bothcut_OD_R_1_0_0000007_RegAvg%004.tiff	bothcut
062421a_Center1 @928 RK.tiff	062421a
2019.04.07%wt2_OD_R_1_0_0000109%004.tiff	wt2
100421d_Center2@1004 RK.tiff	100421d
2019.03.25%2802_OD_R_1_0_0000162_RegAvg%003.tiff	2802
2019.05.30%2789_OS_R_1_0_0000052%2789_OS_R_1_0_0000052_Structure_0001.tiff	2789
2019.10.17%509_OD_R_1_0_0000007_RegAvg%002.tiff	509
2019.03.26%2804_OS_R_1_0_0000207_RegAvg%003.tiff	2804
062321a - GNAT_center2 @ 909 RW.tiff	062321a
2129 dark_2129_OS_V_2x0_90_0000073 bab.tiff	2129
2019.02.21%2742_OS_R_1_0_0000022_RegAvg%002.tiff	2742
2019.02.25%2737_OD_R_1_0_0000079_RegAvg%002.tiff	2737
082521b -female.saline_center 2 @1017 RK.tiff	082521b
102921a_center2 @915 bab.tiff	102921a
2019.03.26%2802_OD_R_1_0_0000198_RegAvg%001.tiff	2802
032921a 16mpk_Center1@835 CG bab.tiff	032921a
061021d_Center1 @1034 RK.tiff	061021d
061521e_center 3@1118 RW.tiff	061521e
2019.05.22%9452_OD_R_1_0_0000091%9452_OD_R_1_0_0000091_Structure_0002.tiff	9452
2019.03.07%black_OS_R_1_0_0000094_RegAvg%003.tiff	black
2019.08.19%2941_OS_R_1_0_0000112_RegAvg%002.tiff	2941
2019.04.06%wt5_OS_R_1_0_0000094%wt5_OS_R_1_0_0000094_Structure_0004.tiff	wt5
2019.08.15%2942_OD_R_1_0_0000037_RegAvg%004.tiff	2942
2019.03.01%2740_OD_R_1_0_0000187_RegAvg%001.tiff	2740
2019.08.14%2940_OD_R_1_0_0000007_RegAvg%004.tiff	2940
061021d_Center2 @1035 RK.tiff	061021d
072021e - GNAT_center 2@1111.tiff	072021e
041421a - WT - male dark_center3 @0916 RK.tiff	041421a
2019.02.26%2737_OD_R_1_0_0000115_RegAvg%003.tiff	2737
032521b baseline_Center3@919 RK bab.tiff	032521b
2019.05.22%9463_OS_R_1_0_0000106%9463_OS_R_1_0_0000106_Structure_0003.tiff	9463
020221d_center 3@1050 RK RK.tiff	020221d
2019.10.18%2934_OS_R_1_0_0000052_RegAvg%003.tiff	2934
2019.03.25%2803_OS_R_1_0_0000159_RegAvg%003.tiff	2803
061021e_Center1 @957 RK.tiff	061021e
2019.10.22%2934_OS_R_1_0_0000082_RegAvg%002.tiff	2934
2019.02.22%2740_OD_R_1_0_0000043_RegAvg%001.tiff	2740
2019.10.23%509_OD_R_1_0_0000097_RegAvg%004.tiff	509
121620a-KO_center1 @827 BAB RW.tiff	121620a
102021d - SIL_center1 @1046 MM.tiff	102021d
2019.02.25%2742_OD_R_1_0_0000079_RegAvg%002.tiff	2742
2019.10.18%2932_OD_R_1_0_0000037_RegAvg%004.tiff	2932
2019.02.25%2741_OS_R_1_0_0000099_RegAvg%001.tiff	2741
2019.02.21%2737_OS_R_1_0_0000022_RegAvg%002.tiff	2737
092420c_Center #1 - RW RK.tiff	092420c
2019.02.21%2739_OS_R_1_0_0000022_RegAvg%001.tiff	2739
2019.03.20%2802_OD_R_1_0_0000006%004.tiff	2802
2019.03.08%bothcut_OS_R_1_0_0000130_RegAvg%004.tiff	bothcut
2019.05.29%9463_OD_R_1_0_0000133%9463_OD_R_1_0_0000133_Structure_0002.tiff	9463
2019.05.31%2784_OS_R_1_0_0000082%2784_OS_R_1_0_0000082_Structure_0002.tiff	2784
020921a-5xFAD male_center2@ 852 RK RK.tiff	020921a
081821b -Female_center 3 @ 959 RW.tiff	081821b
2019.03.14%wt1_OD_R_1_0_0000007_RegAvg%004.tiff	wt1
2019.02.26%2742_OD_R_1_0_0000115_RegAvg%003.tiff	2742
061721b_Center2 @1004.tiff	061721b
2019.05.30%2783_OS_R_1_0_0000052%2783_OS_R_1_0_0000052_Structure_0001.tiff	2783
2019.08.16%2941_OD_R_1_0_0000067_RegAvg%004.tiff	2941
033021c baseline saline_Center 1@958 RK.tiff	033021c
B090920_Center#2 @ 0942 am-CO RK.tiff	B090920
2019.03.18%wt2_OS_R_1_0_0000058_RegAvg%001.tiff	wt2
062921a_center3 @ 1111 RW.tiff	062921a
2019.05.29%2785_OS_R_1_0_0000022%2785_OS_R_1_0_0000022_Structure_0002.tiff	2785
120920a-KO-115219  MM_center 3@858 RK RW.tiff	120920a
2019.04.06%wt4_OS_R_1_0_0000094%wt4_OS_R_1_0_0000094_Structure_0004.tiff	wt4
090921e Dark_Center2@1136 RK.tiff	090921e
2019.05.22%9463_OD_R_1_0_0000091%9463_OD_R_1_0_0000091_Structure_0003.tiff	9463
2019.08.15%2940_OS_R_1_0_0000052_RegAvg%003.tiff	2940
2019.03.04%2704_OS_R_1_0_0000022_RegAvg%004.tiff	2704
2019.03.05%2704_OS_R_1_0_0000058_RegAvg%004.tiff	2704
2019.03.21%2800_OS_R_1_0_0000090%002.tiff	2800
2019.02.28%2738_OS_R_1_0_0000166_RegAvg%004.tiff	2738
060821b TGN_center1@955 RK.tiff	060821b
101321d - female_center3 @1050 RK.tiff	101321d
2019.05.20%9465_OD_R_1_0_0000007%004.tiff	9465
080421b_center1 @ 1003 RW bab.tiff	080421b
2019.03.04%Rightearcut_OS_R_1_0_0000022_RegAvg%003.tiff	Rightearcut
062321d - B6J control_center3 @ 1052 RW.tiff	062321d
2019.06.01%2785_OS_R_1_0_0000112%2785_OS_R_1_0_0000112_Structure_0003.tiff	2785
2019.10.17%2934_OS_R_1_0_0000022_RegAvg%004.tiff	2934
2019.05.20%9450_OS_R_1_0_0000022%004.tiff	9450
081121e - SIL_center2 @ 1104 RW.tiff	081121e
092921e - Saline_center2 @1058 RW.tiff	092921e
090221a_Center3@935 RK.tiff	090221a
2019.10.18%2932_OS_R_1_0_0000052_RegAvg%001.tiff	2932
2019.04.06%wt4_OD_R_1_0_0000079%wt4_OD_R_1_0_0000079_Structure_0002.tiff	wt4
2019.05.22%9465_OS_R_1_0_0000111%9465_OS_R_1_0_0000111_Structure_0003.tiff	9465
2019.04.07%wt2_OS_R_1_0_0000124%003.tiff	wt2
2019.03.07%2704_OD_R_1_0_0000079_RegAvg%004.tiff	2704
020221d_center 1@1041 BAB RK.tiff	020221d
070821a - FCCP_center 3 @1021 RK.tiff	070821a
081721b -Female_center 3 @ 1041 RW.tiff	081721b
2019.05.31%2785_OD_R_1_0_0000067%2785_OD_R_1_0_0000067_Structure_0001.tiff	2785
2019.10.22%509_OD_R_1_0_0000067_RegAvg%004.tiff	509
022421c-5xFAD-male_center2 @1039 RK.tiff	022421c
032621d vehicle_Center 1 @1051 RK.tiff	032621d
090721e Light RW_Center1@1027.tiff	090721e
2019.02.26%2739_OD_R_1_0_0000120_RegAvg%001.tiff	2739
2019.08.16%2939NOYAG_OS_R_1_0_0000082_RegAvg%003.tiff	2939NOYAG
052821b_Center2 @946 RK.tiff	052821b
083121d_Center1@1013 RK.tiff	083121d
2019.03.18%wt4_OS_R_1_0_0000058_RegAvg%003.tiff	wt4
071221a_Center2 @1027 RK.tiff	071221a
2019.03.25%2804_OD_R_1_0_0000155_RegAvg%002.tiff	2804
PBS-Dark_2943_OS_R_1_0_0000082_RegAvg CG.tiff	2943
2019.06.01%2784_OD_R_1_0_0000097%2784_OD_R_1_0_0000097_Structure_0001.tiff	2784
111820a - WT - #1_center 1 @819 BAB RK.tiff	111820a
2019.04.07%wt1_OD_R_1_0_0000109%001.tiff	wt1
A102920 -WT male - #977_center 2 @910 RK RK.tiff	A102920
2019.03.01%2742_OD_R_1_0_0000187_RegAvg%003.tiff	2742
022421b-5xFAD-male_center1 @959 RK.tiff	022421b
2019.10.23%508_OS_R_1_0_0000112_RegAvg%002.tiff	508
2019.08.14%2942_OS_R_1_0_0000022_RegAvg%002.tiff	2942
102921d_center1 @1022.tiff	102921d
092421e FCCP RK_Center1@1120.tiff	092421e
2126 dark_2126_OD_L_2_90_0000044 RK.tiff	2126
082421c - male saline_center1 @1059 RW.tiff	082421c
2019.02.22%2737_OD_R_1_0_0000043_RegAvg%003.tiff	2737
2019.10.17%2932_OD_R_1_0_0000007_RegAvg%002.tiff	2932
2019.05.30%9463_OS_R_1_0_0000178%9463_OS_R_1_0_0000178_Structure_0004.tiff	9463
2019.05.30%2785_OD_R_1_0_0000037%2785_OD_R_1_0_0000037_Structure_0001.tiff	2785
102221a RW_center 3 @857.tiff	102221a
2019.02.21%2740_OD_R_1_0_0000007_RegAvg%004.tiff	2740
2019.03.25%2803_OD_R_1_0_0000144_RegAvg%004.tiff	2803
2019.08.16%2942_OS_R_1_0_0000082_RegAvg%004.tiff	2942
081121c - SIL_center2 @ 1023 RW.tiff	081121c
2019.03.05%bothcut_OD_R_1_0_0000043_RegAvg%004.tiff	bothcut
2019.03.05%2730_OD_R_1_0_0000043_RegAvg%002.tiff	2730
100521a - DNP_center1 @915 RK.tiff	100521a
121720d-WT-116159_center 1@1022 RK RW.tiff	121720d
D101420 - WT Female - #965_center 1 @ 1022 -RW RK.tiff	D101420
2019.03.07%bothcut_OS_R_1_0_0000094_RegAvg%001.tiff	bothcut
2019.05.31%9452_OS_R_1_0_0000208%9452_OS_R_1_0_0000208_Structure_0003.tiff	9452
2019.10.22%510_OS_R_1_0_0000082_RegAvg%001.tiff	510
072921d_Center1@932 RK.tiff	072921d
2019.06.01%2783_OS_R_1_0_0000112%2783_OS_R_1_0_0000112_Structure_0003.tiff	2783
061021e_Center2 @1004 RK.tiff	061021e
2019.06.01%9463_OD_R_1_0_0000223%9463_OD_R_1_0_0000223_Structure_0004.tiff	9463
2019.08.15%2943_OS_R_1_0_0000052_RegAvg%004.tiff	2943
2019.03.26%2803_OD_R_1_0_0000180_RegAvg%003.tiff	2803
2019.02.28%2737_OD_R_1_0_0000151_RegAvg%002.tiff	2737
052121d_Center 1@1029 RK.tiff	052121d
2019.03.25%2800_OD_R_1_0_0000161_RegAvg%004.tiff	2800
2019.03.18%wt4_OD_R_1_0_0000043_RegAvg%002.tiff	wt4
2019.02.25%2737_OS_R_1_0_0000094_RegAvg%004.tiff	2737
2019.10.22%509_OS_R_1_0_0000082_RegAvg%003.tiff	509
2019.08.15%2939NOYAG_OD_R_1_0_0000037_RegAvg%004.tiff	2939NOYAG
2019.04.06%wt1_OS_R_1_0_0000094%wt1_OS_R_1_0_0000094_Structure_0004.tiff	wt1
100620b_Center #2 - RW RK.tiff	100620b
110220b_Center OS #1 BAB RK.tiff	110220b
2019.05.29%2783_OS_R_1_0_0000022%2783_OS_R_1_0_0000022_Structure_0002.tiff	2783
2019.08.16%2939NOYAG_OD_R_1_0_0000067_RegAvg%004.tiff	2939NOYAG
042121c_center 2@0958 RK.tiff	042121c
2019.08.19%2941_OD_R_1_0_0000097_RegAvg%001.tiff	2941
2019.06.01%9465_OD_R_1_0_0000229%9465_OD_R_1_0_0000229_Structure_0001.tiff	9465
